GUIRAUD;2001;BO;40;4;UNITE;Verif CDT 
HAUT BERGERON;1997;BO;30;1;UNITE;Verif CDT 
HAUT BERGERON;1997;BO;30;21;CBO12;Verif CDT 
HAUT BERGERON;2001;BO;35;32;CBO12;Verif CDT 
L'EXTRAVAGANT DE DOISY DAENE;2002;DE;165;3;UNITE;Verif CDT 
LA TOUR BLANCHE;1973;BO;180;2;UNITE;Verif CDT 
LA TOUR BLANCHE;1976;BO;100;4;UNITE;Verif CDT 
LA TOUR BLANCHE;1979;BO;100;5;UNITE;Verif CDT 
LA TOUR BLANCHE;1979;BO;90;1;UNITE;Verif CDT 
LA TOUR BLANCHE;1983;BO;50;2;UNITE;Verif CDT 
LAFAURIE PEYRAGUEY;1997;BO;45;9;UNITE;Verif CDT 
LES JUSTICES;1970;BO;35;2;UNITE;Verif CDT 
LIOT;2003;BO;20;12;UNITE;Verif CDT 
LIOT;2005;BO;20;12;UNITE;Verif CDT 
LIOT;2010;BO;20;12;UNITE;Verif CDT 
LIOT;2011;BO;18;12;UNITE;Verif CDT 
MADAME DE RAYNE VIGNEAU;2005;BO;35;1;UNITE;Verif CDT 
MADAME DE RAYNE VIGNEAU;2006;BO;30;2;UNITE;Verif CDT 
MYRAT;2001;BO;30;12;UNITE;Verif CDT 
RABAUD;1946;BO;240;1;UNITE;Verif CDT 
RABAUD PROMIS;1959;BO;161,5;1;UNITE;Verif CDT 
RABAUD PROMIS;1961;BO;190;6;UNITE;Verif CDT 
RABAUD PROMIS;1962;BO;180;3;UNITE;Verif CDT 
RABAUD PROMIS;1964;BO;170;2;UNITE;Verif CDT 
RABAUD PROMIS;1964;BO;153;2;UNITE;Verif CDT 
RABAUD PROMIS;1966;BO;135;10;UNITE;Verif CDT 
RABAUD PROMIS;1966;BO;121,5;2;UNITE;Verif CDT 
RAYMOND LOUIS CREME DE TETE;1950;BO;171;2;UNITE;Verif CDT 
RAYNE VIGNEAU;1997;BO;25;6;UNITE;Verif CDT 
RAYNE VIGNEAU;1998;BO;40;2;UNITE;Verif CDT 
RIEUSSEC;1985;BO;75;1;UNITE;Verif CDT 
RIEUSSEC;1996;BO;47,5;1;UNITE;Verif CDT 
RIEUSSEC;1998;BO;45;2;UNITE;Verif CDT 
RIEUSSEC;2005;BO;40;3;UNITE;Verif CDT 
SIGALAS RABAUD;1928;BO;1050;1;UNITE;Verif CDT 
SIGALAS RABAUD;2005;BO;30;5;UNITE;Verif CDT 
SUDUIRAUT;1998;BO;35;2;UNITE;Verif CDT 
SUDUIRAUT;1998;BO;50;2;UNITE;Verif CDT 
SUDUIRAUT;2007;BO;35;1;UNITE;Verif CDT 
SUDUIRAUT;2014;BO;30;2;UNITE;Verif CDT 
TOUR BLANCHE;2014;CL;20;1;UNITE;Verif CDT 
YQUEM;1954;BO;1200;1;UNITE;Verif CDT 
YQUEM;1979;BO;400;1;UNITE;Verif CDT 
YQUEM;1990;BO;350;2;UNITE;Verif CDT 
YQUEM;1994;BO;280;1;UNITE;Verif CDT 
YQUEM;1995;BO;275;1;UNITE;Verif CDT 
YQUEM;1995;BO;275;1;UNITE;Verif CDT 
YQUEM;2000;BO;315;1;UNITE;Verif CDT 
YQUEM;2001;BO;570;1;UNITE;Verif CDT 
YQUEM;2003;BO;275;4;UNITE;Verif CDT 
DOMINIQUE LEANDRE CHEVALIER HOMME CHEVAL LE GENTILHOMME;2020;BO;15;4;UNITE;Verif CDT 
PLANQUETTE L03;2003;BO;12;1;UNITE;Verif CDT 
JEAN CLAUDE GUYAUX ALOXE CORTON;2009;BO;15;2;UNITE;Verif CDT 
CAPITAIN GAGNEROT ALOXE CORTON 1ER CRU LES MOUTOTTES;2009;BO;35;5;UNITE;Verif CDT 
CHAPELLE ALOXE CORTON 1ER CRU LES PETITES LOLIERES;2013;BO;20;2;UNITE;Verif CDT 
COMTE SENARD ALOXE CORTON 1ER CRU LES VALOZIERES;2014;BO;70;1;UNITE;Verif CDT 
FOLLIN ARBELET ALOXE CORTON 1ER CRU LES VERCOTS;2018;BO;50;11;UNITE;Verif CDT 
CHAPUIS AUXEY DURESSES;2018;BO;20;2;UNITE;Verif CDT 
CHAPUIS AUXEY DURESSES;2018;BO;25;3;UNITE;Verif CDT 
CHAPUIS AUXEY DURESSES;2018;BO;25;6;UNITE;Verif CDT 
DOMAINE D'AUVENAY AUXEY DURESSES;2004;BO;5500;3;UNITE;Verif CDT 
DOMAINE D'AUVENAY AUXEY DURESSES LES BOUTONNIERS;2000;BO;5775;1;UNITE;Verif CDT 
DOMAINE D'AUVENAY AUXEY DURESSES LES CLOUS;1999;BO;7000;1;UNITE;Verif CDT 
DOMAINE D'AUVENAY AUXEY DURESSES LES CLOUS;2000;BO;5197,5;1;UNITE;Verif CDT 
DOMAINE D'AUVENAY AUXEY DURESSES LES CLOUS;2001;BO;5775;1;UNITE;Verif CDT 
DOMAINE D'AUVENAY AUXEY DURESSES LES CLOUS;2004;BO;5775;6;UNITE;Verif CDT 
DOMAINE D'AUVENAY AUXEY DURESSES LES CLOUS;1999;BO;7000;1;UNITE;Verif CDT 
JEAN MARC ROULOT AUXEY DURESSES;2017;BO;150;2;UNITE;Verif CDT 
JEAN MARC ROULOT AUXEY DURESSES;2019;BO;170;1;UNITE;Verif CDT 
JEAN PIERRE ET LAURENT PRUNIER AUXEY DURESSES CUVEE D'ANTAN;2018;BO;20;2;UNITE;Verif CDT 
LOUIS CHAVY AUXEY DURESSES;2018;BO;20;1;UNITE;Verif CDT 
PIERRE BOISSON AUXEY DURESSES;2018;BO;35;8;UNITE;Verif CDT 
MOREY BLANC BATARD MONTRACHET;2016;BO;400;3;UNITE;Verif CDT 
PRIEUR BRUNET BATARD MONTRACHET;2004;BO;170;4;UNITE;Verif CDT 
LOUIS VIOLLAND BEAUNE MONTEE ROUGE;1995;BO;35;1;UNITE;Verif CDT 
ALBERT MOROT BEAUNE 1ER CRU CENT VIGNES;2011;BO;30;3;UNITE;Verif CDT 
BILLARD BEAUNE 1ER CRU LES CHOUACHEUX;2018;BO;50;12;UNITE;Verif CDT 
BOUCHARD P&F BEAUNE 1ER CRU CLOS DE LA MOUSSE;2011;BO;45;2;UNITE;Verif CDT 
BRUNO COLIN BEAUNE 1ER CRU LES SIZIES;2009;BO;35;6;UNITE;Verif CDT 
CAUVARD BEAUNE GREVES 1ER CRU;2009;BO;40;1;UNITE;Verif CDT 
CHANSON BEAUNE 1ER CRU CLOS DES MOUCHES;2008;MG;125;2;UNITE;Verif CDT 
CHANSON BEAUNE 1ER CRU CLOS DU ROI;2009;BO;45;1;UNITE;Verif CDT 
CHATEAU DE MEURSAULT BEAUNE 1ER CRU LES CENT VIGNES;1998;BO;120;2;UNITE;Verif CDT 
CHATEAU DE SANTENAY BEAUNE 1ER CRU CLOS DU ROI;2010;BO;35;2;UNITE;Verif CDT 
CORNU CAMUS BEAUNE 1ER CRU CLOS DU ROI;2015;BO;30;7;UNITE;Verif CDT 
DOMINIQUE LAURENT BEAUNE 1ER CRU LE CLOS DES MOUCHES;2009;BO;50;2;UNITE;Verif CDT 
DOMINIQUE LAURENT BEAUNE 1ER CRU LE CLOS DES MOUCHES;2011;BO;40;3;UNITE;Verif CDT 
GERMAIN BEAUNE 1ER CRU EN L'ORME MONOPOLE;2017;BO;25;2;UNITE;Verif CDT 
GERMAIN BEAUNE 1ER CRU EN L'ORME MONOPOLE;2018;BO;25;1;UNITE;Verif CDT 
HENRI GERMAIN BEAUNE 1ER CRU BRESSANDES;2018;BO;45;2;UNITE;Verif CDT 
HENRI GERMAIN BEAUNE 1ER CRU BRESSANDES;2019;BO;50;3;UNITE;Verif CDT 
HOSPICES DE BEAUNE SAVIGNY LES BEAUNE 1ER CRU CUVEE FOUQUERAND ALBERT BICHOT;2009;BO;45;2;UNITE;Verif CDT 
JEAN MONNIER BEAUNE 1ER CRU MONTREVENOTS;2018;BO;25;2;UNITE;Verif CDT 
JOSEPH DROUHIN BEAUNE 1ER CRU CLOS DES MOUCHES;2002;BO;130;1;UNITE;Verif CDT 
LAURENT PONSOT BEAUNE 1ER CRU CUVEE DU NOYER;2017;BO;55;18;CBO12;Verif CDT 
LAURENT PERE ET FILS BEAUNE 1ER CRU CLOS DES MOUCHES;2018;BO;60;12;UNITE;Verif CDT 
RAPET BEAUNE 1ER CRU CLOS DES CHAMPS PIMONT;2018;BO;27,5;8;UNITE;Verif CDT 
RENE MONNIER BEAUNE 1ER CRU CENT VIGNES;2016;BO;30;1;UNITE;Verif CDT 
RENE MONNIER BEAUNE 1ER CRU CENT VIGNES;2017;BO;30;2;UNITE;Verif CDT 
RENE MONNIER BEAUNE 1ER CRU CENT VIGNES;2018;BO;30;2;UNITE;Verif CDT 
SEGUIN MANUEL BEAUNE 1ER CRU CLOS DES MOUCHES;2018;BO;60;1;UNITE;Verif CDT 
VINCENT BOUZEREAU BEAUNE 1ER CRU LES PERTUIZOTS;2009;BO;40;5;UNITE;Verif CDT 
BOUCHARD P&F BEAUNE GREVES 1ER CRU VIGNES DE L'ENFANT JESUS;2011;BO;85;2;UNITE;Verif CDT 
BOUCHARD P&F BEAUNE GREVES 1ER CRU VIGNES DE L'ENFANT JESUS;2013;BO;80;3;UNITE;Verif CDT 
BOUCHARD P&F BEAUNE GREVES 1ER CRU VIGNES DE L'ENFANT JESUS;2013;BO;80;2;UNITE;Verif CDT 
BOUCHARD P&F BEAUNE GREVES 1ER CRU VIGNES DE L'ENFANT JESUS;2014;BO;90;1;UNITE;Verif CDT 
BOUCHARD P&F BEAUNE GREVES 1ER CRU VIGNES DE L'ENFANT JESUS;2014;BO;90;3;UNITE;Verif CDT 
BOUCHARD P&F BEAUNE GREVES 1ER CRU VIGNES DE L'ENFANT JESUS;2014;MG;195;1;UNITE;Verif CDT 
BOUCHARD P&F BEAUNE GREVES 1ER CRU VIGNES DE L'ENFANT JESUS;2015;BO;95;2;UNITE;Verif CDT 
BOUCHARD P&F BEAUNE GREVES 1ER CRU VIGNES DE L'ENFANT JESUS;2015;BO;95;3;UNITE;Verif CDT 
BOUCHARD P&F BEAUNE GREVES 1ER CRU VIGNES DE L'ENFANT JESUS;2015;MG;220;1;UNITE;Verif CDT 
BOUCHARD P&F BEAUNE GREVES 1ER CRU VIGNES DE L'ENFANT JESUS;2016;BO;100;3;UNITE;Verif CDT 
BOUCHARD P&F BEAUNE GREVES 1ER CRU VIGNES DE L'ENFANT JESUS;2016;BO;100;3;UNITE;Verif CDT 
BOUCHARD P&F BEAUNE GREVES 1ER CRU VIGNES DE L'ENFANT JESUS;2016;MG;240;1;UNITE;Verif CDT 
BOUCHARD P&F BEAUNE GREVES 1ER CRU VIGNES DE L'ENFANT JESUS;2017;BO;85;3;UNITE;Verif CDT 
BOUCHARD P&F BEAUNE GREVES 1ER CRU VIGNES DE L'ENFANT JESUS;2017;BO;85;3;UNITE;Verif CDT 
BOUCHARD P&F BEAUNE GREVES 1ER CRU VIGNES DE L'ENFANT JESUS;2017;MG;180;1;UNITE;Verif CDT 
BOUCHARD P&F BEAUNE GREVES 1ER CRU VIGNES DE L'ENFANT JESUS;2018;MG;180;1;UNITE;Verif CDT 
CHANSON BEAUNE GREVES 1ER CRU;2009;BO;45;3;UNITE;Verif CDT 
CHANSON BEAUNE GREVES 1ER CRU;2011;MG;80;1;UNITE;Verif CDT 
THOMAS MOREY BEAUNE GREVES 1ER CRU;2011;MG;70;2;UNITE;Verif CDT 
THOMAS MOREY BEAUNE GREVES 1ER CRU;2012;MG;75;2;UNITE;Verif CDT 
DOMAINE LEFLAIVE BIENVENUES BATARD MONTRACHET;2004;BO;1050;6;UNITE;Verif CDT 
ETIENNE SAUZET BIENVENUES BATARD MONTRACHET;1997;BO;350;1;UNITE;Verif CDT 
FAIVELEY BIENVENUES BATARD MONTRACHET;2010;IM;2750;1;CBO1;Verif CDT 
FAIVELEY BIENVENUES BATARD MONTRACHET;2012;DM;1650;1;UNITE;Verif CDT 
RAMONET BIENVENUES BATARD MONTRACHET;2013;MG;1950;1;UNITE;Verif CDT 
ARLAUD BONNES MARES;2006;BO;350;1;UNITE;Verif CDT 
DENIS MORTET BONNES MARES;2016;BO;750;1;UNITE;Verif CDT 
DROUHIN LAROZE BONNES MARES;1982;BO;225;1;UNITE;Verif CDT 
DROUHIN LAROZE BONNES MARES;2013;BO;130;2;UNITE;Verif CDT 
DROUHIN LAROZE BONNES MARES;2014;BO;140;2;UNITE;Verif CDT 
DROUHIN LAROZE BONNES MARES;2014;BO;140;1;UNITE;Verif CDT 
DROUHIN LAROZE BONNES MARES;2015;BO;155;1;UNITE;Verif CDT 
DROUHIN LAROZE BONNES MARES;2016;BO;155;2;UNITE;Verif CDT 
DROUHIN LAROZE BONNES MARES;2017;BO;150;4;UNITE;Verif CDT 
DROUHIN LAROZE BONNES MARES;2017;BO;150;2;UNITE;Verif CDT 
DROUHIN LAROZE BONNES MARES;2018;BO;155;4;UNITE;Verif CDT 
FOUGERAY DE BEAUCLAIR BONNES MARES;2015;BO;175;2;UNITE;Verif CDT 
GEORGES ROUMIER BONNES MARES;2011;BO;1800;1;UNITE;Verif CDT 
HUDELOT BAILLET BONNES MARES;2017;BO;240;1;UNITE;Verif CDT 
HUDELOT BAILLET BONNES MARES;2018;BO;290;11;UNITE;Verif CDT 
JACQUES FREDERIC MUGNIER BONNES MARES;2006;BO;1300;1;UNITE;Verif CDT 
JACQUES FREDERIC MUGNIER BONNES MARES;2008;BO;1400;1;UNITE;Verif CDT 
JACQUES FREDERIC MUGNIER BONNES MARES;2014;BO;1100;1;UNITE;Verif CDT 
JOSEPH DROUHIN BONNES MARES;1988;BO;799;2;UNITE;Verif CDT 
ROCHE DE BELLENE BONNES MARES;2016;BO;230;6;UNITE;Verif CDT 
ALBERT GRIVAULT BOURGOGNE CLOS DU MURGER;2018;BO;27,5;23;CBO12;Verif CDT 
BOISSON FRERE ET S?UR BOURGOGNE;2019;BO;25;60;CBO12;Verif CDT 
BRUNO CLAVELIER BOURGOGNE ALIGOTE;2017;BO;15;9;UNITE;Verif CDT 
BRUNO CLAVELIER BOURGOGNE LES CHAMPS D'ARGENT;2018;BO;26;15;CBO12;Verif CDT 
BUISSON CHARLES BOURGOGNE HAUTES COUTURES;2018;BO;24;5;UNITE;Verif CDT 
BUISSON CHARLES BOURGOGNE HAUTES COUTURES;2018;BO;24;3;UNITE;Verif CDT 
COCHE DURY BOURGOGNE;2003;BO;250;1;UNITE;Verif CDT 
COCHE DURY BOURGOGNE ALIGOTE;2019;BO;320;10;UNITE;Verif CDT 
DE MONTILLE BOURGOGNE PINOT NOIR;2018;BO;27,5;9;UNITE;Verif CDT 
DOMINIQUE LAFON BOURGOGNE;2018;BO;21;5;UNITE;Verif CDT 
DOMINIQUE LAFON BOURGOGNE;2019;NON RECONNU;22,5;20;CBO1;Verif CDT 
DOMINIQUE LAURENT BOURGOGNE LE COULEJOIE;2019;BO;9;29;CBO12;Verif CDT 
FANNY SABRE BOURGOGNE;2018;BO;22,5;6;UNITE;Verif CDT 
FANNY SABRE BOURGOGNE;2019;BO;20;1;UNITE;Verif CDT 
FANNY SABRE CUVEE ANATOLE;2020;BO;20;2;UNITE;Verif CDT 
GEANTET PANSIOT BOURGOGNE PINOT FIN;2019;BO;27,5;4;UNITE;Verif CDT 
JEAN MARC ROULOT BOURGOGNE;2016;BO;110;13;CBO12;Verif CDT 
JEAN MARC ROULOT BOURGOGNE;2017;BO;100;1;UNITE;Verif CDT 
JEAN MARC ROULOT BOURGOGNE;2018;BO;100;2;UNITE;Verif CDT 
JEAN MARC ROULOT BOURGOGNE;2019;BO;110;2;UNITE;Verif CDT 
JEAN MARC ROULOT BOURGOGNE ALIGOTE;2019;BO;70;2;UNITE;Verif CDT 
JEAN PHILIPPE FICHET BOURGOGNE;2016;BO;20;11;UNITE;Verif CDT 
JEAN YVES BIZOT BOURGOGNE LES VIOLETTES;2008;BO;3000;1;UNITE;Verif CDT 
JEAN YVES BIZOT BOURGOGNE LES VIOLETTES;2010;BO;3200;1;UNITE;Verif CDT 
JOSEPH VOILLOT BOURGOGNE VIEILLES VIGNES;2016;BO;22;4;UNITE;Verif CDT 
LA S?UR CADETTE MONTANET THODEN BOURGOGNE GARANCE;2018;BO;20;5;UNITE;Verif CDT 
LES CHAMPS DE L'ABBAYE BOURGOGNE;2015;BO;14;4;UNITE;Verif CDT 
MARQUIS D'ANGERVILLE BOURGOGNE;2019;BO;32,5;5;UNITE;Verif CDT 
PIERRE BOISSON BOURGOGNE;2018;BO;27;8;UNITE;Verif CDT 
PIERRE BOISSON BOURGOGNE;2018;BO;27;1;UNITE;Verif CDT 
PIERRE BOISSON BOURGOGNE;2019;BO;27;11;UNITE;Verif CDT 
PIERRE BOISSON BOURGOGNE LES HERBEUX;2019;BO;37,5;5;UNITE;Verif CDT 
DE 6 BOUTEILLES ASSORTIMENT;2018;BO;270;11;COLLEC; 
DE 6 BOUTEILLES ASSORTIMENT;2018;BO;274,5;8;COLLEC; 
RENE BOUVIER BOURGOGNE MONTRE CUL;2004;BO;20;1;UNITE;Verif CDT 
ROGER DUPASQUIER BOURGOGNE;1985;BO;25;1;UNITE;Verif CDT 
THIBAULT LIGER BELAIR BOURGOGNE LES GRANDS CHAILLOTS;2012;BO;25;8;UNITE;Verif CDT 
XAVIER MONNOT BOURGOGNE LES GRANDES COUTURES;2019;BO;22,5;24;CBO12;Verif CDT 
ANNE BOISSON BOURGOGNE ALIGOTE;2019;BO;20;9;UNITE;Verif CDT 
COCHE DURY BOURGOGNE ALIGOTE;2010;BO;250;1;UNITE;Verif CDT 
DOMAINE D'AUVENAY BOURGOGNE ALIGOTE;2001;BO;3600;1;UNITE;Verif CDT 
DOMAINE D'AUVENAY BOURGOGNE ALIGOTE SOUS CHATELET;2004;BO;4500;3;UNITE;Verif CDT 
DOMINIQUE LAFON BOURGOGNE ALIGOTE;2018;BO;18;6;UNITE;Verif CDT 
JEAN MARC ROULOT BOURGOGNE ALIGOTE;2017;BO;50;1;UNITE;Verif CDT 
MAISON MC THIRIET BOURGOGNE ALIGOTE DU JARDIN;2019;BO;30;12;UNITE;Verif CDT 
MICHEL LAFARGE BOURGOGNE ALIGOTE RAISINS DORES;2018;BO;15;16;CBO12;Verif CDT 
RASPILLIER BOURGOGNE ALIGOTE;2019;BO;10;3;UNITE;Verif CDT 
GOISOT BOURGOGNE COTES D'AUXERRE LA RONCE;2018;BO;22,5;5;UNITE;Verif CDT 
DOMINIQUE LAURENT BOURGOGNE PASSETOUTGRAIN;2014;BO;10;8;UNITE;Verif CDT 
TRAPET BOURGOGNE PASSETOUTGRAIN A MINIMA;2016;BO;15;8;UNITE;Verif CDT 
LA S?UR CADETTE BOURGOGNE VEZELAY LES ANGELOTS;2018;BO;15;3;UNITE;Verif CDT 
MAISON MC THIRIET VEZELAY BLANC CHAMPS;2019;BO;37,5;15;CBO12;Verif CDT 
BACHELET RAMONET BATARD MONTRACHET;2018;BO;190;2;UNITE;Verif CDT 
ETIENNE SAUZET BATARD MONTRACHET;1993;BO;480;1;UNITE;Verif CDT 
JEAN MARC BOILLOT BATARD MONTRACHET;2017;BO;300;3;UNITE;Verif CDT 
LAURENT PONSOT BATARD MONTRACHET CUVEE DES LILAS;2018;BO;650;1;UNITE;Verif CDT 
RAMONET BATARD MONTRACHET;1988;BO;1500;5;UNITE;Verif CDT 
RAMONET BATARD MONTRACHET;2005;BO;1440;1;UNITE;Verif CDT 
RAMONET BATARD MONTRACHET;2018;BO;900;2;UNITE;Verif CDT 
RAMONET BATARD MONTRACHET;2019;BO;1100;1;UNITE;Verif CDT 
THOMAS MOREY BATARD MONTRACHET;2011;BO;250;1;UNITE;Verif CDT 
CHRISTOPHE & FILS CHABLIS;2020;BO;15;54;CBO12;Verif CDT 
CHRISTOPHE & FILS CHABLIS GRAND CRU LES PREUSES;2020;BO;40;12;UNITE;Verif CDT 
GILBERT PICQ & FILS CHABLIS;2018;BO;16;5;UNITE;Verif CDT 
GRIVELET CUSSET CHABLIS;1944;BO;255;1;UNITE;Verif CDT 
JEAN PAUL DROIN CHABLIS;2015;BO;27;80;CBO12;Verif CDT 
JEAN PAUL DROIN CHABLIS;2020;BO;17,5;43;CBO12;Verif CDT 
LA MANUFACTURE CHABLIS 1ER CRU VAU LIGNEAU;2017;BO;17,5;43;CBO12;Verif CDT 
LA MANUFACTURE CHABLIS;2018;BO;15;48;CBO12;Verif CDT 
PATTES LOUP CHABLIS VENT D'ANGE;2019;BO;25;15;CBO12;Verif CDT 
PINSON CHABLIS;2011;BO;15;4;UNITE;Verif CDT 
PINSON CHABLIS CUVEE MADEMOISELLE;2018;BO;15;3;UNITE;Verif CDT 
JEAN PAUL DROIN CHABLIS 1ER MONTMAINS;2020;BO;29;6;UNITE;Verif CDT 
ALAIN GEOFFROY CHABLIS 1ER CRU FOURCHAUME;2019;BO;20;2;UNITE;Verif CDT 
ALBERT BICHOT CHABLIS 1ER CRU LES VAILLONS;2018;BO;25;4;UNITE;Verif CDT 
CHRISTOPHE & FILS CHABLIS 1ER CRU FOURCHAUME;2016;BO;22,5;7;UNITE;Verif CDT 
CHRISTOPHE & FILS CHABLIS 1ER CRU MONTEE DE TONNERRE;2018;BO;32,5;5;UNITE;Verif CDT 
CHRISTOPHE ET FILS CHABLIS 1ER CRU MONTEE DE TONNERRE;2016;BO;25;1;UNITE;Verif CDT 
DAUVISSAT CHABLIS 1ER CRU FOREST;2015;BO;120;14;CBO12;Verif CDT 
DOMAINE DE L'ENCLOS CHABLIS 1ER CRU MONTMAINS;2019;BO;22,5;3;UNITE;Verif CDT 
DOMAINE DE L'ENCLOS CHABLIS 1ER CRU VAU DE VEY;2018;BO;22,5;11;UNITE;Verif CDT 
DOMAINE DE L'ENCLOS CHABLIS 1ER CRU MONT DU MILIEU;2019;BO;22,5;9;UNITE;Verif CDT 
GILBERT PICQ & FILS CHABLIS 1ER CRU VAUCOUPIN;2018;BO;27,5;23;CBO12;Verif CDT 
LA CORNASSE CHABLIS 1ER CRU BEAUROY;2018;BO;20;11;UNITE;Verif CDT 
PATTES LOUP CHABLIS 1ER CRU BEAUREGARD;2018;BO;45;17;CBO12;Verif CDT 
PATTES LOUP CHABLIS 1ER CRU BUTTEAUX;2018;BO;50;17;CBO12;Verif CDT 
PINSON CHABLIS 1ER CRU FOURCHAUME;2018;BO;25;2;UNITE;Verif CDT 
PINSON CHABLIS 1ER CRU LA FORET;2018;BO;25;12;UNITE;Verif CDT 
PINSON CHABLIS 1ER CRU MONT DE MILIEU;2019;BO;25;2;UNITE;Verif CDT 
PINSON CHABLIS 1ER CRU MONT DE MILIEU;2018;BO;25;14;CBO12;Verif CDT 
PINSON CHABLIS 1ER CRU MONT DE MILIEU;2018;BO;25;1;UNITE;Verif CDT 
PINSON CHABLIS 1ER CRU MONT DE MILIEU;2019;BO;25;3;UNITE;Verif CDT 
PINSON CHABLIS 1ER CRU MONTMAIN;2018;BO;25;12;UNITE;Verif CDT 
PINSON CHABLIS 1ER CRU VAILLONS;2018;BO;25;18;CBO12;Verif CDT 
RAVENEAU CHABLIS 1ER CRU BUTTEAUX;2005;BO;400;2;UNITE;Verif CDT 
RAVENEAU CHABLIS 1ER CRU BUTTEAUX;2007;BO;350;2;UNITE;Verif CDT 
RAVENEAU CHABLIS 1ER CRU MONTEE DE TONNERRE;2005;BO;450;2;UNITE;Verif CDT 
RAVENEAU CHABLIS 1ER CRU MONTEE DE TONNERRE;2009;BO;450;2;UNITE;Verif CDT 
RAVENEAU CHABLIS 1ER CRU MONTEE DE TONNERRE;2013;BO;360;1;UNITE;Verif CDT 
RAVENEAU CHABLIS 1ER CRU VAILLONS;2016;BO;266;1;UNITE;Verif CDT 
VINCENT DAUVISSAT CHABLIS 1ER CRU SECHET;2018;BO;105;1;UNITE;Verif CDT 
VINCENT DAUVISSAT CHABLIS 1ER CRU VAILLONS;2018;BO;105;1;UNITE;Verif CDT 
DAUVISSAT CHABLIS GRAND CRU LES CLOS;2013;BO;270;3;UNITE;Verif CDT 
DOMAINE DE L'ENCLOS CHABLIS GRAND CRU BLANCHOT;2019;BO;40;2;UNITE;Verif CDT 
LOUIS MICHEL CHABLIS GRAND CRU LES GRENOUILLES;2018;MG;95;1;UNITE;Verif CDT 
RAVENEAU CHABLIS GRAND CRU LES CLOS;2019;BO;2800;4;UNITE;Verif CDT 
RAVENEAU CHABLIS GRAND CRU VALMUR;2005;BO;760;1;UNITE;Verif CDT 
RAVENEAU CHABLIS GRAND CRU VALMUR;2006;BO;600;1;UNITE;Verif CDT 
RAVENEAU CHABLIS GRAND CRU VALMUR;2018;BO;617,5;1;UNITE;Verif CDT 
SERVIN CHABLIS GRAND CRU LES CLOS;2018;BO;45;2;UNITE;Verif CDT 
VINCENT DAUVISSAT CHABLIS GRAND CRU LES CLOS;2018;BO;290;4;UNITE;Verif CDT 
VINCENT DAUVISSAT CHABLIS GRAND CRU LES PREUSES;2018;BO;270;2;UNITE;Verif CDT 
ALBERT BICHOT CHAMBERTIN;1947;BO;450;1;UNITE;Verif CDT 
ARMAND ROUSSEAU CHAMBERTIN;1989;BO;4500;1;UNITE;Verif CDT 
ARMAND ROUSSEAU CHAMBERTIN;2019;BO;6000;1;UNITE;Verif CDT 
ARMAND ROUSSEAU CHAMBERTIN;2019;BO;6000;6;UNITE;Verif CDT 
BERTAGNA CHAMBERTIN;2014;MG;300;2;UNITE;Verif CDT 
BERTAGNA CHAMBERTIN;2015;MG;480;3;UNITE;Verif CDT 
BERTAGNA CHAMBERTIN;2015;MG;480;6;UNITE;Verif CDT 
BERTAGNA CHAMBERTIN;2017;BO;170;12;UNITE;Verif CDT 
BERTAGNA CHAMBERTIN;2017;MG;350;9;CBO6;Verif CDT 
CAMUS CHAMBERTIN;2009;BO;160;1;UNITE;Verif CDT 
CHARLES NOELLAT CHAMBERTIN;2001;BO;140;2;UNITE;Verif CDT 
DENIS MORTET CHAMBERTIN;2015;BO;2500;1;UNITE;Verif CDT 
GEANTET PANSIOT CHAMBERTIN;2014;BO;240;3;UNITE;Verif CDT 
GEANTET PANSIOT CHAMBERTIN;2016;BO;360;1;UNITE;Verif CDT 
GEANTET PANSIOT CHAMBERTIN;2016;BO;360;1;UNITE;Verif CDT 
GEANTET PANSIOT CHAMBERTIN;2017;BO;300;4;UNITE;Verif CDT 
GEANTET PANSIOT CHAMBERTIN;2017;MG;700;1;UNITE;Verif CDT 
GROFFIER CHAMBERTIN CLOS DE BEZE;2016;BO;660;1;UNITE;Verif CDT 
HENRI REBOURSEAU CHAMBERTIN;2015;BO;350;4;UNITE;Verif CDT 
HENRI REBOURSEAU CHAMBERTIN;2016;BO;350;2;UNITE;Verif CDT 
LOUIS LATOUR CHAMBERTIN CUVEE HERITERS LATOUR;2009;BO;190;1;UNITE;Verif CDT 
ROCHE DE BELLENE CHAMBERTIN;2016;BO;250;4;UNITE;Verif CDT 
ROCHE DE BELLENE CHAMBERTIN;2016;BO;250;6;UNITE;Verif CDT 
TORTOCHOT CHAMBERTIN;1988;BO;290;1;UNITE;Verif CDT 
TRAPET CHAMBERTIN;2011;BO;350;10;UNITE;Verif CDT 
TRAPET CHAMBERTIN;2018;BO;445;1;UNITE;Verif CDT 
ARMAND ROUSSEAU CHAMBERTIN CLOS DE BEZE;1996;MG;12960;1;UNITE;Verif CDT 
ARMAND ROUSSEAU CHAMBERTIN CLOS DE BEZE;2019;BO;5000;1;UNITE;Verif CDT 
BRUNO CLAIR CHAMBERTIN CLOS DE BEZE;1988;BO;405;2;UNITE;Verif CDT 
CHRISTOPHE PERROT MINOT CHAMBERTIN CLOS DE BEZE;2018;BO;850;1;UNITE;Verif CDT 
